# date	host	sha	workload	level	ms
# 2026-08-02 7225fb647 MEASUREMENT BASIS CHANGED — do not compare rows across this line. Everything recorded BEFORE it is a subprocess poll wakeup (0.5/1.5/3.5/7.5/15.5/31.5/63.5/113.5/163.5... ms), not a process exit; sub-second rows are clock artefact to within ~50 ms. See bug-t-bench-sub-second-timings-quantized-to-50ms.
2026-07-11T07:31:45Z	borg	b51a92f0879f	mandelbrot	-O0	114.1
2026-07-11T07:31:45Z	borg	b51a92f0879f	mandelbrot	-O2	114.1
2026-07-11T07:31:45Z	borg	b51a92f0879f	mandelbrot	-O3	114.0
2026-07-11T07:31:45Z	borg	b51a92f0879f	raytracer	-O0	14546.6
2026-07-11T07:31:45Z	borg	b51a92f0879f	raytracer	-O2	8482.3
2026-07-11T07:31:45Z	borg	b51a92f0879f	raytracer	-O3	7730.1
2026-07-11T07:31:45Z	borg	b51a92f0879f	sieve	-O0	114.0
2026-07-11T07:31:45Z	borg	b51a92f0879f	sieve	-O2	114.0
2026-07-11T07:31:45Z	borg	b51a92f0879f	sieve	-O3	114.0
2026-07-11T07:31:45Z	borg	b51a92f0879f	selfcompile	-O0	4773.6
2026-07-11T07:31:45Z	borg	b51a92f0879f	selfcompile	-O2	3621.6
2026-07-11T07:31:45Z	borg	b51a92f0879f	selfcompile	-O3	3721.9
2026-07-11T09:33:17Z	borg	094f78c87fe2	mandelbrot	-O0	114.1
2026-07-11T09:33:17Z	borg	094f78c87fe2	mandelbrot	-O2	114.1
2026-07-11T09:33:17Z	borg	094f78c87fe2	mandelbrot	-O3	114.0
2026-07-11T09:33:17Z	borg	094f78c87fe2	raytracer	-O0	13996.7
2026-07-11T09:33:17Z	borg	094f78c87fe2	raytracer	-O2	8781.7
2026-07-11T09:33:17Z	borg	094f78c87fe2	raytracer	-O3	7729.9
2026-07-11T09:33:17Z	borg	094f78c87fe2	sieve	-O0	114.0
2026-07-11T09:33:17Z	borg	094f78c87fe2	sieve	-O2	114.1
2026-07-11T09:33:17Z	borg	094f78c87fe2	sieve	-O3	114.1
2026-07-11T09:33:17Z	borg	094f78c87fe2	selfcompile	-O0	4824.2
2026-07-11T09:33:17Z	borg	094f78c87fe2	selfcompile	-O2	3620.8
2026-07-11T09:33:17Z	borg	094f78c87fe2	selfcompile	-O3	3626.6
2026-07-11T09:53:08Z	borg	294657064d69	mandelbrot	-O0	114.2
2026-07-11T09:53:08Z	borg	294657064d69	mandelbrot	-O2	113.9
2026-07-11T09:53:08Z	borg	294657064d69	mandelbrot	-O3	114.0
2026-07-11T09:53:08Z	borg	294657064d69	raytracer	-O0	13945.6
2026-07-11T09:53:08Z	borg	294657064d69	raytracer	-O2	9033.5
2026-07-11T09:53:08Z	borg	294657064d69	raytracer	-O3	8230.9
2026-07-11T09:53:08Z	borg	294657064d69	sieve	-O0	114.1
2026-07-11T09:53:08Z	borg	294657064d69	sieve	-O2	114.1
2026-07-11T09:53:08Z	borg	294657064d69	sieve	-O3	114.0
2026-07-11T09:53:08Z	borg	294657064d69	selfcompile	-O0	5881.5
2026-07-11T09:53:08Z	borg	294657064d69	selfcompile	-O2	4272.7
2026-07-11T09:53:08Z	borg	294657064d69	selfcompile	-O3	3972.5
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	mandelbrot	-O0	114.0
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	mandelbrot	-O2	114.0
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	mandelbrot	-O3	113.9
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	raytracer	-O0	14095.1
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	raytracer	-O2	9033.9
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	raytracer	-O3	7730.2
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	sieve	-O0	114.1
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	sieve	-O2	114.0
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	sieve	-O3	114.0
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	selfcompile	-O0	5629.9
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	selfcompile	-O2	4673.7
2026-07-11T10:15:07Z	borg	d2f3de2a30d9	selfcompile	-O3	4222.3
2026-07-11T10:45:38Z	borg	d06b06aad7d8	mandelbrot	-O0	114.0
2026-07-11T10:45:38Z	borg	d06b06aad7d8	mandelbrot	-O2	114.0
2026-07-11T10:45:38Z	borg	d06b06aad7d8	mandelbrot	-O3	114.0
2026-07-11T10:45:38Z	borg	d06b06aad7d8	raytracer	-O0	14443.2
2026-07-11T10:45:38Z	borg	d06b06aad7d8	raytracer	-O2	9182.4
2026-07-11T10:45:38Z	borg	d06b06aad7d8	raytracer	-O3	8382.2
2026-07-11T10:45:38Z	borg	d06b06aad7d8	sieve	-O0	114.1
2026-07-11T10:45:38Z	borg	d06b06aad7d8	sieve	-O2	114.1
2026-07-11T10:45:38Z	borg	d06b06aad7d8	sieve	-O3	114.0
2026-07-11T10:45:38Z	borg	d06b06aad7d8	selfcompile	-O0	5274.2
2026-07-11T10:45:38Z	borg	d06b06aad7d8	selfcompile	-O2	3972.7
2026-07-11T10:45:38Z	borg	d06b06aad7d8	selfcompile	-O3	4072.1
2026-07-11T10:57:05Z	borg	3a9669af0a53	mandelbrot	-O0	114.0
2026-07-11T10:57:05Z	borg	3a9669af0a53	mandelbrot	-O2	113.9
2026-07-11T10:57:05Z	borg	3a9669af0a53	mandelbrot	-O3	114.1
2026-07-11T10:57:05Z	borg	3a9669af0a53	raytracer	-O0	15094.9
2026-07-11T10:57:05Z	borg	3a9669af0a53	raytracer	-O2	9082.7
2026-07-11T10:57:05Z	borg	3a9669af0a53	raytracer	-O3	8383.0
2026-07-11T10:57:05Z	borg	3a9669af0a53	sieve	-O0	114.1
2026-07-11T10:57:05Z	borg	3a9669af0a53	sieve	-O2	114.0
2026-07-11T10:57:05Z	borg	3a9669af0a53	sieve	-O3	114.1
2026-07-11T10:57:05Z	borg	3a9669af0a53	selfcompile	-O0	5324.4
2026-07-11T10:57:05Z	borg	3a9669af0a53	selfcompile	-O2	3773.2
2026-07-11T10:57:05Z	borg	3a9669af0a53	selfcompile	-O3	3871.7
2026-07-11T11:13:07Z	borg	98306ac8581b	mandelbrot	-O0	114.1
2026-07-11T11:13:07Z	borg	98306ac8581b	mandelbrot	-O2	113.9
2026-07-11T11:13:07Z	borg	98306ac8581b	mandelbrot	-O3	114.0
2026-07-11T11:13:07Z	borg	98306ac8581b	raytracer	-O0	14695.9
2026-07-11T11:13:07Z	borg	98306ac8581b	raytracer	-O2	9686.2
2026-07-11T11:13:07Z	borg	98306ac8581b	raytracer	-O3	8432.1
2026-07-11T11:13:07Z	borg	98306ac8581b	sieve	-O0	114.1
2026-07-11T11:13:07Z	borg	98306ac8581b	sieve	-O2	114.0
2026-07-11T11:13:07Z	borg	98306ac8581b	sieve	-O3	114.1
2026-07-11T11:13:07Z	borg	98306ac8581b	selfcompile	-O0	5578.9
2026-07-11T11:13:07Z	borg	98306ac8581b	selfcompile	-O2	4474.4
2026-07-11T11:13:07Z	borg	98306ac8581b	selfcompile	-O3	4022.2
2026-07-11T11:33:03Z	borg	122022551316	mandelbrot	-O0	114.0
2026-07-11T11:33:03Z	borg	122022551316	mandelbrot	-O2	114.0
2026-07-11T11:33:03Z	borg	122022551316	mandelbrot	-O3	113.9
2026-07-11T11:33:03Z	borg	122022551316	raytracer	-O0	13141.7
2026-07-11T11:33:03Z	borg	122022551316	raytracer	-O2	8233.5
2026-07-11T11:33:03Z	borg	122022551316	raytracer	-O3	7179.1
2026-07-11T11:33:03Z	borg	122022551316	sieve	-O0	114.0
2026-07-11T11:33:03Z	borg	122022551316	sieve	-O2	63.9
2026-07-11T11:33:03Z	borg	122022551316	sieve	-O3	63.9
2026-07-11T11:33:03Z	borg	122022551316	selfcompile	-O0	4423.9
2026-07-11T11:33:03Z	borg	122022551316	selfcompile	-O2	3321.5
2026-07-11T11:33:03Z	borg	122022551316	selfcompile	-O3	3321.0
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	mandelbrot	-O0	114.1
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	mandelbrot	-O2	114.0
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	mandelbrot	-O3	113.9
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	raytracer	-O0	12493.8
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	raytracer	-O2	8082.9
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	raytracer	-O3	7180.4
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	sieve	-O0	114.0
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	sieve	-O2	63.8
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	sieve	-O3	64.0
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	selfcompile	-O0	4324.1
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	selfcompile	-O2	3271.6
2026-07-11T11:41:24Z	borg	d56e24bf4f8b	selfcompile	-O3	3220.9
2026-07-11T12:05:40Z	borg	aa0337244999	mandelbrot	-O0	114.0
2026-07-11T12:05:40Z	borg	aa0337244999	mandelbrot	-O2	114.1
2026-07-11T12:05:40Z	borg	aa0337244999	mandelbrot	-O3	114.1
2026-07-11T12:05:40Z	borg	aa0337244999	raytracer	-O0	13996.5
2026-07-11T12:05:40Z	borg	aa0337244999	raytracer	-O2	9083.7
2026-07-11T12:05:40Z	borg	aa0337244999	raytracer	-O3	7982.3
2026-07-11T12:05:40Z	borg	aa0337244999	sieve	-O0	114.0
2026-07-11T12:05:40Z	borg	aa0337244999	sieve	-O2	114.0
2026-07-11T12:05:40Z	borg	aa0337244999	sieve	-O3	114.1
2026-07-11T12:05:40Z	borg	aa0337244999	selfcompile	-O0	5627.5
2026-07-11T12:05:40Z	borg	aa0337244999	selfcompile	-O2	4022.6
2026-07-11T12:05:40Z	borg	aa0337244999	selfcompile	-O3	3671.4
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	mandelbrot	-O0	114.0
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	mandelbrot	-O2	114.0
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	mandelbrot	-O3	114.0
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	raytracer	-O0	13645.4
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	raytracer	-O2	8382.3
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	raytracer	-O3	7480.4
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	sieve	-O0	114.0
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	sieve	-O2	63.9
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	sieve	-O3	63.9
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	selfcompile	-O0	4673.7
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	selfcompile	-O2	3672.2
2026-07-11T12:22:31Z	borg	0d3a531d2f9b	selfcompile	-O3	3470.8
2026-07-11T13:16:43Z	borg	394fa3cc2c20	mandelbrot	-O0	113.9
2026-07-11T13:16:43Z	borg	394fa3cc2c20	mandelbrot	-O2	113.9
2026-07-11T13:16:43Z	borg	394fa3cc2c20	mandelbrot	-O3	113.9
2026-07-11T13:16:43Z	borg	394fa3cc2c20	raytracer	-O0	14440.4
2026-07-11T13:16:43Z	borg	394fa3cc2c20	raytracer	-O2	9331.8
2026-07-11T13:16:43Z	borg	394fa3cc2c20	raytracer	-O3	8031.4
2026-07-11T13:16:43Z	borg	394fa3cc2c20	sieve	-O0	114.0
2026-07-11T13:16:43Z	borg	394fa3cc2c20	sieve	-O2	64.0
2026-07-11T13:16:43Z	borg	394fa3cc2c20	sieve	-O3	113.9
2026-07-11T13:16:43Z	borg	394fa3cc2c20	nbody	-O0	615.1
2026-07-11T13:16:43Z	borg	394fa3cc2c20	nbody	-O2	565.1
2026-07-11T13:16:43Z	borg	394fa3cc2c20	nbody	-O3	564.7
2026-07-11T13:16:43Z	borg	394fa3cc2c20	nbody	fpc	63.9
2026-07-11T13:16:43Z	borg	394fa3cc2c20	selfcompile	-O0	4774.1
2026-07-11T13:16:43Z	borg	394fa3cc2c20	selfcompile	-O2	3621.4
2026-07-11T13:16:43Z	borg	394fa3cc2c20	selfcompile	-O3	3321.3
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	mandelbrot	-O0	1316.6
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	mandelbrot	-O2	1266.3
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	mandelbrot	-O3	1066.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	raytracer	-O0	12690.8
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	raytracer	-O2	8285.5
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	raytracer	-O3	7230.5
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	sieve	-O0	114.2
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	sieve	-O2	114.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	sieve	-O3	114.2
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	nbody	-O0	615.2
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	nbody	-O2	565.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	nbody	-O3	565.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	nbody	fpc	64.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	fib	-O0	264.4
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	fib	-O2	164.3
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	fib	-O3	164.3
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	fib	fpc	114.2
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	selfcompile	-O0	4624.1
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	selfcompile	-O2	3521.5
2026-07-11T14:02:52Z	borg	de0cfeeeaf7d	selfcompile	-O3	3271.6
2026-07-11T14:13:46Z	borg	310e031672de	mandelbrot	-O0	1366.9
2026-07-11T14:13:46Z	borg	310e031672de	mandelbrot	-O2	1316.8
2026-07-11T14:13:46Z	borg	310e031672de	mandelbrot	-O3	1116.0
2026-07-11T14:13:46Z	borg	310e031672de	raytracer	-O0	12843.6
2026-07-11T14:13:46Z	borg	310e031672de	raytracer	-O2	7983.2
2026-07-11T14:13:46Z	borg	310e031672de	raytracer	-O3	7080.1
2026-07-11T14:13:46Z	borg	310e031672de	sieve	-O0	114.0
2026-07-11T14:13:46Z	borg	310e031672de	sieve	-O2	64.0
2026-07-11T14:13:46Z	borg	310e031672de	sieve	-O3	114.1
2026-07-11T14:13:46Z	borg	310e031672de	nbody	-O0	615.3
2026-07-11T14:13:46Z	borg	310e031672de	nbody	-O2	565.1
2026-07-11T14:13:46Z	borg	310e031672de	nbody	-O3	514.9
2026-07-11T14:13:46Z	borg	310e031672de	nbody	fpc	63.9
2026-07-11T14:13:46Z	borg	310e031672de	fib	-O0	264.1
2026-07-11T14:13:46Z	borg	310e031672de	fib	-O2	164.2
2026-07-11T14:13:46Z	borg	310e031672de	fib	-O3	164.3
2026-07-11T14:13:46Z	borg	310e031672de	fib	fpc	114.0
2026-07-11T14:13:46Z	borg	310e031672de	selfcompile	-O0	4473.6
2026-07-11T14:13:46Z	borg	310e031672de	selfcompile	-O2	3471.5
2026-07-11T14:13:46Z	borg	310e031672de	selfcompile	-O3	3321.2
2026-07-11T17:53:30Z	borg	8b65847f995a	mandelbrot	-O0	1417.1
2026-07-11T17:53:30Z	borg	8b65847f995a	mandelbrot	-O2	1416.6
2026-07-11T17:53:30Z	borg	8b65847f995a	mandelbrot	-O3	1266.2
2026-07-11T17:53:30Z	borg	8b65847f995a	raytracer	-O0	15244.7
2026-07-11T17:53:30Z	borg	8b65847f995a	raytracer	-O2	9792.7
2026-07-11T17:53:30Z	borg	8b65847f995a	raytracer	-O3	8233.1
2026-07-11T17:53:30Z	borg	8b65847f995a	sieve	-O0	114.0
2026-07-11T17:53:30Z	borg	8b65847f995a	sieve	-O2	114.0
2026-07-11T17:53:30Z	borg	8b65847f995a	sieve	-O3	113.9
2026-07-11T17:53:30Z	borg	8b65847f995a	nbody	-O0	765.3
2026-07-11T17:53:30Z	borg	8b65847f995a	nbody	-O2	715.2
2026-07-11T17:53:30Z	borg	8b65847f995a	nbody	-O3	564.8
2026-07-11T17:53:30Z	borg	8b65847f995a	nbody	fpc	113.9
2026-07-11T17:53:30Z	borg	8b65847f995a	fib	-O0	314.4
2026-07-11T17:53:30Z	borg	8b65847f995a	fib	-O2	214.1
2026-07-11T17:53:30Z	borg	8b65847f995a	fib	-O3	214.2
2026-07-11T17:53:30Z	borg	8b65847f995a	fib	fpc	114.1
2026-07-11T17:53:30Z	borg	8b65847f995a	selfcompile	-O0	5574.5
2026-07-11T17:53:30Z	borg	8b65847f995a	selfcompile	-O2	3621.8
2026-07-11T17:53:30Z	borg	8b65847f995a	selfcompile	-O3	3521.7
2026-07-11T18:03:55Z	borg	fe67acbe6fea	mandelbrot	-O0	1366.9
2026-07-11T18:03:55Z	borg	fe67acbe6fea	mandelbrot	-O2	1316.7
2026-07-11T18:03:55Z	borg	fe67acbe6fea	mandelbrot	-O3	1116.2
2026-07-11T18:03:55Z	borg	fe67acbe6fea	raytracer	-O0	13292.9
2026-07-11T18:03:55Z	borg	fe67acbe6fea	raytracer	-O2	8229.7
2026-07-11T18:03:55Z	borg	fe67acbe6fea	raytracer	-O3	7281.4
2026-07-11T18:03:55Z	borg	fe67acbe6fea	sieve	-O0	114.0
2026-07-11T18:03:55Z	borg	fe67acbe6fea	sieve	-O2	63.9
2026-07-11T18:03:55Z	borg	fe67acbe6fea	sieve	-O3	63.9
2026-07-11T18:03:55Z	borg	fe67acbe6fea	nbody	-O0	615.3
2026-07-11T18:03:55Z	borg	fe67acbe6fea	nbody	-O2	565.1
2026-07-11T18:03:55Z	borg	fe67acbe6fea	nbody	-O3	564.8
2026-07-11T18:03:55Z	borg	fe67acbe6fea	nbody	fpc	64.0
2026-07-11T18:03:55Z	borg	fe67acbe6fea	fib	-O0	264.3
2026-07-11T18:03:55Z	borg	fe67acbe6fea	fib	-O2	164.1
2026-07-11T18:03:55Z	borg	fe67acbe6fea	fib	-O3	214.3
2026-07-11T18:03:55Z	borg	fe67acbe6fea	fib	fpc	114.1
2026-07-11T18:03:55Z	borg	fe67acbe6fea	selfcompile	-O0	4574.5
2026-07-11T18:03:55Z	borg	fe67acbe6fea	selfcompile	-O2	3571.6
2026-07-11T18:03:55Z	borg	fe67acbe6fea	selfcompile	-O3	3421.2
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	mandelbrot	-O0	1366.5
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	mandelbrot	-O2	1366.6
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	mandelbrot	-O3	1116.6
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	raytracer	-O0	13793.6
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	raytracer	-O2	8482.7
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	raytracer	-O3	7480.6
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	sieve	-O0	114.0
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	sieve	-O2	114.2
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	sieve	-O3	114.1
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	nbody	-O0	665.2
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	nbody	-O2	615.1
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	nbody	-O3	565.0
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	nbody	fpc	64.0
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	fib	-O0	264.2
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	fib	-O2	164.1
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	fib	-O3	164.3
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	fib	fpc	114.1
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	selfcompile	-O0	4675.0
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	selfcompile	-O2	3572.3
2026-07-11T19:25:52Z	borg	ba5ddd15a4df	selfcompile	-O3	3372.1
2026-07-11T19:35:28Z	borg	320f3408d107	mandelbrot	-O0	1367.0
2026-07-11T19:35:28Z	borg	320f3408d107	mandelbrot	-O2	1316.8
2026-07-11T19:35:28Z	borg	320f3408d107	mandelbrot	-O3	1116.2
2026-07-11T19:35:28Z	borg	320f3408d107	raytracer	-O0	13193.4
2026-07-11T19:35:28Z	borg	320f3408d107	raytracer	-O2	8184.9
2026-07-11T19:35:28Z	borg	320f3408d107	raytracer	-O3	7280.5
2026-07-11T19:35:28Z	borg	320f3408d107	sieve	-O0	114.1
2026-07-11T19:35:28Z	borg	320f3408d107	sieve	-O2	64.1
2026-07-11T19:35:28Z	borg	320f3408d107	sieve	-O3	63.9
2026-07-11T19:35:28Z	borg	320f3408d107	nbody	-O0	615.3
2026-07-11T19:35:28Z	borg	320f3408d107	nbody	-O2	564.8
2026-07-11T19:35:28Z	borg	320f3408d107	nbody	-O3	565.1
2026-07-11T19:35:28Z	borg	320f3408d107	nbody	fpc	64.0
2026-07-11T19:35:28Z	borg	320f3408d107	fib	-O0	264.4
2026-07-11T19:35:28Z	borg	320f3408d107	fib	-O2	164.2
2026-07-11T19:35:28Z	borg	320f3408d107	fib	-O3	164.3
2026-07-11T19:35:28Z	borg	320f3408d107	fib	fpc	114.0
2026-07-11T19:35:28Z	borg	320f3408d107	selfcompile	-O0	4623.9
2026-07-11T19:35:28Z	borg	320f3408d107	selfcompile	-O2	3521.3
2026-07-11T19:35:28Z	borg	320f3408d107	selfcompile	-O3	3371.6
2026-07-11T19:50:10Z	borg	ae44d4d4c003	mandelbrot	-O0	1416.5
2026-07-11T19:50:10Z	borg	ae44d4d4c003	mandelbrot	-O2	1317.0
2026-07-11T19:50:10Z	borg	ae44d4d4c003	mandelbrot	-O3	1116.1
2026-07-11T19:50:10Z	borg	ae44d4d4c003	raytracer	-O0	13193.2
2026-07-11T19:50:10Z	borg	ae44d4d4c003	raytracer	-O2	8381.9
2026-07-11T19:50:10Z	borg	ae44d4d4c003	raytracer	-O3	7380.4
2026-07-11T19:50:10Z	borg	ae44d4d4c003	sieve	-O0	114.0
2026-07-11T19:50:10Z	borg	ae44d4d4c003	sieve	-O2	63.9
2026-07-11T19:50:10Z	borg	ae44d4d4c003	sieve	-O3	64.2
2026-07-11T19:50:10Z	borg	ae44d4d4c003	nbody	-O0	665.3
2026-07-11T19:50:10Z	borg	ae44d4d4c003	nbody	-O2	565.2
2026-07-11T19:50:10Z	borg	ae44d4d4c003	nbody	-O3	565.1
2026-07-11T19:50:10Z	borg	ae44d4d4c003	nbody	fpc	64.1
2026-07-11T19:50:10Z	borg	ae44d4d4c003	fib	-O0	264.5
2026-07-11T19:50:10Z	borg	ae44d4d4c003	fib	-O2	164.2
2026-07-11T19:50:10Z	borg	ae44d4d4c003	fib	-O3	164.1
2026-07-11T19:50:10Z	borg	ae44d4d4c003	fib	fpc	114.1
2026-07-11T19:50:10Z	borg	ae44d4d4c003	selfcompile	-O0	4524.5
2026-07-11T19:50:10Z	borg	ae44d4d4c003	selfcompile	-O2	3422.4
2026-07-11T19:50:10Z	borg	ae44d4d4c003	selfcompile	-O3	3371.4
2026-07-11T20:01:16Z	borg	60ad659b9b68	mandelbrot	-O0	1366.7
2026-07-11T20:01:16Z	borg	60ad659b9b68	mandelbrot	-O2	1316.0
2026-07-11T20:01:16Z	borg	60ad659b9b68	mandelbrot	-O3	1116.5
2026-07-11T20:01:16Z	borg	60ad659b9b68	raytracer	-O0	13095.3
2026-07-11T20:01:16Z	borg	60ad659b9b68	raytracer	-O2	8283.2
2026-07-11T20:01:16Z	borg	60ad659b9b68	raytracer	-O3	7281.5
2026-07-11T20:01:16Z	borg	60ad659b9b68	sieve	-O0	114.0
2026-07-11T20:01:16Z	borg	60ad659b9b68	sieve	-O2	114.1
2026-07-11T20:01:16Z	borg	60ad659b9b68	sieve	-O3	64.0
2026-07-11T20:01:16Z	borg	60ad659b9b68	nbody	-O0	615.2
2026-07-11T20:01:16Z	borg	60ad659b9b68	nbody	-O2	565.0
2026-07-11T20:01:16Z	borg	60ad659b9b68	nbody	-O3	565.1
2026-07-11T20:01:16Z	borg	60ad659b9b68	nbody	fpc	64.0
2026-07-11T20:01:16Z	borg	60ad659b9b68	fib	-O0	264.5
2026-07-11T20:01:16Z	borg	60ad659b9b68	fib	-O2	164.2
2026-07-11T20:01:16Z	borg	60ad659b9b68	fib	-O3	164.2
2026-07-11T20:01:16Z	borg	60ad659b9b68	fib	fpc	114.1
2026-07-11T20:01:16Z	borg	60ad659b9b68	selfcompile	-O0	4574.8
2026-07-11T20:01:16Z	borg	60ad659b9b68	selfcompile	-O2	3471.9
2026-07-11T20:01:16Z	borg	60ad659b9b68	selfcompile	-O3	3371.5
2026-07-11T20:41:36Z	borg	e70adddaa8e4	mandelbrot	-O0	1367.0
2026-07-11T20:41:36Z	borg	e70adddaa8e4	mandelbrot	-O2	1366.3
2026-07-11T20:41:36Z	borg	e70adddaa8e4	mandelbrot	-O3	1165.9
2026-07-11T20:41:36Z	borg	e70adddaa8e4	raytracer	-O0	13093.7
2026-07-11T20:41:36Z	borg	e70adddaa8e4	raytracer	-O2	8233.4
2026-07-11T20:41:36Z	borg	e70adddaa8e4	raytracer	-O3	7530.6
2026-07-11T20:41:36Z	borg	e70adddaa8e4	sieve	-O0	114.2
2026-07-11T20:41:36Z	borg	e70adddaa8e4	sieve	-O2	114.1
2026-07-11T20:41:36Z	borg	e70adddaa8e4	sieve	-O3	64.1
2026-07-11T20:41:36Z	borg	e70adddaa8e4	nbody	-O0	615.1
2026-07-11T20:41:36Z	borg	e70adddaa8e4	nbody	-O2	565.3
2026-07-11T20:41:36Z	borg	e70adddaa8e4	nbody	-O3	565.1
2026-07-11T20:41:36Z	borg	e70adddaa8e4	nbody	fpc	64.0
2026-07-11T20:41:36Z	borg	e70adddaa8e4	fib	-O0	264.4
2026-07-11T20:41:36Z	borg	e70adddaa8e4	fib	-O2	164.3
2026-07-11T20:41:36Z	borg	e70adddaa8e4	fib	-O3	164.2
2026-07-11T20:41:36Z	borg	e70adddaa8e4	fib	fpc	114.0
2026-07-11T20:41:36Z	borg	e70adddaa8e4	selfcompile	-O0	4574.2
2026-07-11T20:41:36Z	borg	e70adddaa8e4	selfcompile	-O2	3471.7
2026-07-11T20:41:36Z	borg	e70adddaa8e4	selfcompile	-O3	3420.5
2026-07-11T20:59:12Z	borg	96456a43059b	mandelbrot	-O0	1366.9
2026-07-11T20:59:12Z	borg	96456a43059b	mandelbrot	-O2	1316.3
2026-07-11T20:59:12Z	borg	96456a43059b	mandelbrot	-O3	1116.3
2026-07-11T20:59:12Z	borg	96456a43059b	raytracer	-O0	13144.2
2026-07-11T20:59:12Z	borg	96456a43059b	raytracer	-O2	8383.8
2026-07-11T20:59:12Z	borg	96456a43059b	raytracer	-O3	7280.1
2026-07-11T20:59:12Z	borg	96456a43059b	sieve	-O0	114.1
2026-07-11T20:59:12Z	borg	96456a43059b	sieve	-O2	64.0
2026-07-11T20:59:12Z	borg	96456a43059b	sieve	-O3	64.0
2026-07-11T20:59:12Z	borg	96456a43059b	nbody	-O0	615.1
2026-07-11T20:59:12Z	borg	96456a43059b	nbody	-O2	565.2
2026-07-11T20:59:12Z	borg	96456a43059b	nbody	-O3	565.0
2026-07-11T20:59:12Z	borg	96456a43059b	nbody	fpc	64.0
